Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month Num,Order Month,Order Quarter,Profit Margin
CA-2025-100795,2025-12-08,2025-12-11,Same Day,CO-64798,Customer 64798,Corporate,Los Angeles,California,90036,West,OFF-AP-10000795,Office Supplies,Appliances,Avanti Compact Refrigerator,126.8,2,0.0,35.52,2025,12,December,Q4,0.2801
CA-2025-100796,2025-12-08,2025-12-11,Second Class,HO-40263,Customer 40263,Home Office,Charlotte,North Carolina,28202,South,OFF-ST-10000796,Office Supplies,Storage,Fellowes Bankers Box,381.57,7,0.0,31.24,2025,12,December,Q4,0.0819
CA-2025-100797,2025-09-18,2025-09-21,First Class,CO-89327,Customer 89327,Corporate,Columbus,Ohio,43215,East,OFF-AR-10000797,Office Supplies,Art,Crayola Markers 8ct,77.86,1,0.3,-11.51,2025,9,September,Q3,-0.1478
CA-2025-100798,2025-10-22,2025-10-24,Standard Class,CO-51136,Customer 51136,Consumer,Los Angeles,California,90036,West,OFF-BI-10000798,Office Supplies,Binders,Wilson Jones Ring Binder,167.93,3,0.2,68.84,2025,10,October,Q4,0.4099
CA-2025-100799,2025-12-15,2025-12-16,Standard Class,CO-82689,Customer 82689,Consumer,Miami,Florida,33101,South,FUR-CH-10000799,Furniture,Chairs,Global Stack Chair,63.16,1,0.0,16.17,2025,12,December,Q4,0.256
CA-2025-100800,2025-10-17,2025-10-23,First Class,CO-62732,Customer 62732,Consumer,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000800,Furniture,Tables,Balt Training Table,307.86,1,0.2,24.48,2025,10,October,Q4,0.0795
CA-2025-100801,2025-03-12,2025-03-18,First Class,CO-67106,Customer 67106,Corporate,Minneapolis,Minnesota,55401,Central,OFF-AP-10000801,Office Supplies,Appliances,Hoover WindTunnel Vacuum,209.76,3,0.2,53.23,2025,3,March,Q1,0.2538
CA-2025-100802,2025-09-05,2025-09-10,Standard Class,CO-95118,Customer 95118,Consumer,Nashville,Tennessee,37203,South,OFF-AR-10000802,Office Supplies,Art,Fiskars Scissors,113.48,1,0.0,21.16,2025,9,September,Q3,0.1865
CA-2025-100803,2025-09-19,2025-09-22,Standard Class,CO-65927,Customer 65927,Corporate,Detroit,Michigan,48201,Central,OFF-AR-10000803,Office Supplies,Art,Crayola Markers 8ct,29.19,6,0.3,-3.82,2025,9,September,Q3,-0.1309
CA-2025-100804,2025-07-14,2025-07-17,Standard Class,CO-23037,Customer 23037,Corporate,Detroit,Michigan,48201,Central,FUR-TA-10000804,Furniture,Tables,Bienna Executive Dining Table,317.65,1,0.0,135.22,2025,7,July,Q3,0.4257
CA-2025-100805,2025-11-09,2025-11-16,Second Class,HO-97350,Customer 97350,Home Office,Chicago,Illinois,60611,Central,FUR-BO-10000805,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,265.38,1,0.3,-50.06,2025,11,November,Q4,-0.1886
CA-2025-100806,2025-12-07,2025-12-08,First Class,CO-36626,Customer 36626,Consumer,Minneapolis,Minnesota,55401,Central,OFF-BI-10000806,Office Supplies,Binders,Wilson Jones Ring Binder,100.06,1,0.0,33.27,2025,12,December,Q4,0.3325
CA-2025-100807,2025-12-28,2025-12-30,First Class,CO-21385,Customer 21385,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-ST-10000807,Office Supplies,Storage,Stur-D-Stor Shelving,290.49,3,0.0,23.16,2025,12,December,Q4,0.0797
CA-2025-100808,2025-07-06,2025-07-09,Standard Class,CO-77219,Customer 77219,Corporate,Portland,Oregon,97201,West,TEC-PH-10000808,Technology,Phones,Motorola Edge 50,721.83,3,0.0,91.07,2025,7,July,Q3,0.1262
CA-2025-100809,2025-03-18,2025-03-22,First Class,CO-93164,Customer 93164,Consumer,Seattle,Washington,98103,West,FUR-FU-10000809,Furniture,Furnishings,DAX Black Wood Picture Frame,420.34,1,0.0,157.86,2025,3,March,Q1,0.3756
CA-2025-100810,2025-12-24,2025-12-27,Standard Class,CO-21627,Customer 21627,Corporate,New York City,New York,10011,East,OFF-PA-10000810,Office Supplies,Paper,Southworth Fine Parchment Paper,222.36,3,0.0,72.31,2025,12,December,Q4,0.3252
CA-2025-100811,2025-11-20,2025-11-23,Standard Class,CO-73469,Customer 73469,Corporate,Philadelphia,Pennsylvania,19104,East,TEC-CO-10000811,Technology,Copiers,Brother Multifunction Copier,3116.32,4,0.0,600.99,2025,11,November,Q4,0.1929
CA-2025-100812,2025-03-16,2025-03-18,Standard Class,HO-47653,Customer 47653,Home Office,Nashville,Tennessee,37203,South,OFF-AP-10000812,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,31.34,2,0.0,2.99,2025,3,March,Q1,0.0954
CA-2025-100813,2025-12-23,2025-12-26,Standard Class,HO-74117,Customer 74117,Home Office,Atlanta,Georgia,30303,South,FUR-TA-10000813,Furniture,Tables,Balt Training Table,841.55,5,0.0,231.34,2025,12,December,Q4,0.2749
CA-2025-100814,2025-12-11,2025-12-13,Standard Class,CO-67927,Customer 67927,Consumer,Nashville,Tennessee,37203,South,FUR-CH-10000814,Furniture,Chairs,Novimex Swivel Chair,285.33,1,0.1,19.47,2025,12,December,Q4,0.0682
CA-2025-100815,2025-08-15,2025-08-18,Standard Class,CO-37027,Customer 37027,Consumer,Portland,Oregon,97201,West,FUR-CH-10000815,Furniture,Chairs,HON 5400 Series Task Chair,393.06,1,0.2,163.08,2025,8,August,Q3,0.4149
CA-2025-100816,2025-09-25,2025-09-29,Standard Class,CO-37585,Customer 37585,Consumer,Chicago,Illinois,60611,Central,TEC-MA-10000816,Technology,Machines,3M Laminating Machine,1179.0,4,0.3,-295.4,2025,9,September,Q3,-0.2506
CA-2025-100817,2025-07-07,2025-07-10,Standard Class,CO-12625,Customer 12625,Consumer,Phoenix,Arizona,85001,West,OFF-ST-10000817,Office Supplies,Storage,Fellowes Bankers Box,31.86,1,0.1,10.36,2025,7,July,Q3,0.3252
CA-2025-100818,2025-01-02,2025-01-04,Standard Class,CO-95888,Customer 95888,Corporate,Atlanta,Georgia,30303,South,TEC-CO-10000818,Technology,Copiers,Canon ImageClass Laser Copier,331.42,2,0.2,113.7,2025,1,January,Q1,0.3431
CA-2025-100819,2025-06-01,2025-06-02,First Class,CO-29902,Customer 29902,Corporate,Phoenix,Arizona,85001,West,FUR-TA-10000819,Furniture,Tables,Bienna Executive Dining Table,851.49,3,0.0,198.88,2025,6,June,Q2,0.2336
CA-2025-100820,2025-11-04,2025-11-06,Second Class,CO-48173,Customer 48173,Consumer,Miami,Florida,33101,South,FUR-FU-10000820,Furniture,Furnishings,Luxo Task Lamp,1579.2,5,0.0,233.48,2025,11,November,Q4,0.1478
CA-2025-100821,2025-01-01,2025-01-08,Second Class,HO-81641,Customer 81641,Home Office,Phoenix,Arizona,85001,West,FUR-CH-10000821,Furniture,Chairs,Global Stack Chair,948.32,2,0.0,88.74,2025,1,January,Q1,0.0936
CA-2025-100822,2025-06-10,2025-06-13,First Class,HO-22502,Customer 22502,Home Office,Boston,Massachusetts,02108,East,TEC-MA-10000822,Technology,Machines,3M Laminating Machine,404.96,1,0.1,96.95,2025,6,June,Q2,0.2394
CA-2025-100823,2025-07-24,2025-07-29,Second Class,CO-74673,Customer 74673,Consumer,Minneapolis,Minnesota,55401,Central,OFF-LA-10000823,Office Supplies,Labels,Avery Mailing Labels,18.93,3,0.0,7.54,2025,7,July,Q3,0.3983
CA-2025-100824,2025-08-09,2025-08-13,Second Class,CO-81511,Customer 81511,Corporate,Charlotte,North Carolina,28202,South,TEC-AC-10000824,Technology,Accessories,SanDisk 128GB Flash Drive,1491.84,2,0.0,515.99,2025,8,August,Q3,0.3459
CA-2025-100825,2025-12-24,2025-12-25,Standard Class,CO-59241,Customer 59241,Corporate,New York City,New York,10011,East,FUR-CH-10000825,Furniture,Chairs,Harbour Executive Leather Armchair,792.75,5,0.0,320.43,2025,12,December,Q4,0.4042
CA-2025-100826,2025-06-16,2025-06-18,First Class,CO-81707,Customer 81707,Consumer,Nashville,Tennessee,37203,South,FUR-CH-10000826,Furniture,Chairs,Global Stack Chair,1255.09,3,0.3,-337.2,2025,6,June,Q2,-0.2687
CA-2025-100827,2025-06-11,2025-06-15,Standard Class,CO-28548,Customer 28548,Corporate,Chicago,Illinois,60611,Central,TEC-CO-10000827,Technology,Copiers,Brother Multifunction Copier,1892.64,2,0.0,344.59,2025,6,June,Q2,0.1821
CA-2025-100828,2025-11-24,2025-11-28,First Class,CO-78731,Customer 78731,Consumer,Miami,Florida,33101,South,OFF-AR-10000828,Office Supplies,Art,Crayola Markers 8ct,575.2,10,0.0,190.15,2025,11,November,Q4,0.3306
CA-2025-100829,2025-07-07,2025-07-11,Standard Class,CO-18009,Customer 18009,Consumer,Atlanta,Georgia,30303,South,FUR-BO-10000829,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,2375.1,6,0.0,898.5,2025,7,July,Q3,0.3783
CA-2025-100830,2025-04-28,2025-05-01,Second Class,CO-62857,Customer 62857,Consumer,Chicago,Illinois,60611,Central,FUR-BO-10000830,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,451.86,1,0.0,41.09,2025,4,April,Q2,0.0909
CA-2025-100831,2025-07-26,2025-07-29,Second Class,CO-85452,Customer 85452,Consumer,Minneapolis,Minnesota,55401,Central,FUR-CH-10000831,Furniture,Chairs,Harbour Executive Leather Armchair,475.2,1,0.2,51.61,2025,7,July,Q3,0.1086
CA-2025-100832,2025-03-06,2025-03-09,Standard Class,CO-16840,Customer 16840,Consumer,Columbus,Ohio,43215,East,OFF-PA-10000832,Office Supplies,Paper,Hammermill Color Copy Paper,150.8,4,0.0,31.26,2025,3,March,Q1,0.2073
CA-2025-100833,2025-03-25,2025-03-28,Standard Class,CO-78417,Customer 78417,Consumer,Houston,Texas,77002,Central,TEC-AC-10000833,Technology,Accessories,Anker USB-C Hub 8-in-1,4555.81,4,0.2,1758.32,2025,3,March,Q1,0.386
CA-2025-100834,2025-08-18,2025-08-21,Second Class,CO-25760,Customer 25760,Consumer,Charlotte,North Carolina,28202,South,FUR-TA-10000834,Furniture,Tables,Bienna Executive Dining Table,947.82,2,0.0,281.3,2025,8,August,Q3,0.2968
CA-2025-100835,2025-07-07,2025-07-10,Standard Class,CO-11398,Customer 11398,Corporate,Columbus,Ohio,43215,East,OFF-AR-10000835,Office Supplies,Art,Dixon Ticonderoga Pencils,99.64,2,0.3,-7.5,2025,7,July,Q3,-0.0753
CA-2025-100836,2025-12-17,2025-12-23,Second Class,CO-46038,Customer 46038,Consumer,Nashville,Tennessee,37203,South,FUR-TA-10000836,Furniture,Tables,Bienna Executive Dining Table,2520.96,8,0.2,996.47,2025,12,December,Q4,0.3953
CA-2025-100837,2025-06-16,2025-06-23,Second Class,CO-72055,Customer 72055,Consumer,Los Angeles,California,90036,West,OFF-BI-10000837,Office Supplies,Binders,Avery Durable View Binder,42.17,3,0.3,-13.09,2025,6,June,Q2,-0.3104
CA-2025-100838,2025-09-14,2025-09-19,Standard Class,CO-18169,Customer 18169,Consumer,Houston,Texas,77002,Central,TEC-CO-10000838,Technology,Copiers,Canon ImageClass Laser Copier,3051.45,3,0.0,972.79,2025,9,September,Q3,0.3188
CA-2025-100839,2025-10-11,2025-10-16,Standard Class,HO-58005,Customer 58005,Home Office,Phoenix,Arizona,85001,West,OFF-AP-10000839,Office Supplies,Appliances,Avanti Compact Refrigerator,7.41,1,0.2,0.81,2025,10,October,Q4,0.1093
CA-2025-100840,2025-01-09,2025-01-10,Standard Class,CO-36041,Customer 36041,Consumer,Atlanta,Georgia,30303,South,OFF-ST-10000840,Office Supplies,Storage,Stur-D-Stor Shelving,68.6,2,0.0,19.02,2025,1,January,Q1,0.2773
CA-2025-100841,2025-10-23,2025-10-24,First Class,CO-21870,Customer 21870,Consumer,New York City,New York,10011,East,FUR-CH-10000841,Furniture,Chairs,Harbour Executive Leather Armchair,483.81,1,0.0,39.92,2025,10,October,Q4,0.0825
CA-2025-100842,2025-03-24,2025-03-30,Standard Class,CO-35046,Customer 35046,Corporate,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000842,Furniture,Tables,Beverage Air Work Table,610.29,3,0.0,234.42,2025,3,March,Q1,0.3841
CA-2025-100843,2025-12-09,2025-12-14,Standard Class,CO-67619,Customer 67619,Consumer,Houston,Texas,77002,Central,OFF-BI-10000843,Office Supplies,Binders,GBC ComboBind Spines,129.51,3,0.0,39.17,2025,12,December,Q4,0.3024
CA-2025-100844,2025-03-27,2025-03-29,First Class,CO-30408,Customer 30408,Corporate,Columbus,Ohio,43215,East,OFF-AP-10000844,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,79.44,3,0.0,30.34,2025,3,March,Q1,0.3819
CA-2025-100845,2025-07-26,2025-07-28,Standard Class,CO-38607,Customer 38607,Consumer,Charlotte,North Carolina,28202,South,FUR-CH-10000845,Furniture,Chairs,Harbour Executive Leather Armchair,622.74,2,0.0,171.57,2025,7,July,Q3,0.2755
CA-2025-100846,2025-02-22,2025-02-25,Standard Class,CO-92506,Customer 92506,Corporate,Houston,Texas,77002,Central,FUR-FU-10000846,Furniture,Furnishings,Luxo Task Lamp,1175.85,5,0.0,227.18,2025,2,February,Q1,0.1932
CA-2025-100847,2025-12-06,2025-12-09,Standard Class,CO-90820,Customer 90820,Consumer,Nashville,Tennessee,37203,South,OFF-PA-10000847,Office Supplies,Paper,Xerox 228 Premium Copy Paper,63.6,2,0.0,20.44,2025,12,December,Q4,0.3214
CA-2025-100848,2025-08-10,2025-08-11,First Class,CO-76448,Customer 76448,Consumer,Phoenix,Arizona,85001,West,OFF-LA-10000848,Office Supplies,Labels,Brother Label Tape,49.29,1,0.0,20.65,2025,8,August,Q3,0.4189
CA-2025-100849,2025-09-20,2025-09-27,First Class,CO-84447,Customer 84447,Consumer,Boston,Massachusetts,02108,East,OFF-ST-10000849,Office Supplies,Storage,Tenex File Box,123.17,4,0.2,28.76,2025,9,September,Q3,0.2335
CA-2025-100850,2025-02-06,2025-02-09,Second Class,CO-32553,Customer 32553,Consumer,Detroit,Michigan,48201,Central,FUR-BO-10000850,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,870.3,3,0.0,236.84,2025,2,February,Q1,0.2721
CA-2025-100851,2025-11-25,2025-11-28,Standard Class,CO-71708,Customer 71708,Consumer,Atlanta,Georgia,30303,South,TEC-MA-10000851,Technology,Machines,Dymo LabelWriter 450 Turbo,4354.84,4,0.0,441.58,2025,11,November,Q4,0.1014
CA-2025-100852,2025-04-25,2025-05-01,Standard Class,CO-47118,Customer 47118,Consumer,Nashville,Tennessee,37203,South,OFF-LA-10000852,Office Supplies,Labels,Dymo Address Labels,648.4,8,0.0,262.11,2025,4,April,Q2,0.4042
CA-2025-100853,2025-12-06,2025-12-10,Standard Class,CO-10208,Customer 10208,Consumer,Miami,Florida,33101,South,OFF-AR-10000853,Office Supplies,Art,Sharpie Highlighter Set,24.18,1,0.0,4.49,2025,12,December,Q4,0.1857
CA-2025-100854,2025-04-21,2025-04-23,Standard Class,CO-98509,Customer 98509,Consumer,Miami,Florida,33101,South,FUR-FU-10000854,Furniture,Furnishings,DAX Black Wood Picture Frame,335.88,3,0.2,79.26,2025,4,April,Q2,0.236
CA-2025-100855,2025-04-03,2025-04-06,Second Class,CO-63015,Customer 63015,Corporate,Seattle,Washington,98103,West,OFF-BI-10000855,Office Supplies,Binders,Avery Durable View Binder,94.62,2,0.0,41.06,2025,4,April,Q2,0.4339
CA-2025-100856,2025-01-13,2025-01-16,Standard Class,CO-93115,Customer 93115,Consumer,Phoenix,Arizona,85001,West,OFF-PA-10000856,Office Supplies,Paper,Southworth Fine Parchment Paper,83.08,2,0.0,30.26,2025,1,January,Q1,0.3642
CA-2025-100857,2025-08-14,2025-08-17,Standard Class,CO-29711,Customer 29711,Corporate,Portland,Oregon,97201,West,TEC-CO-10000857,Technology,Copiers,Canon ImageClass Laser Copier,1723.79,3,0.3,-378.43,2025,8,August,Q3,-0.2195
CA-2025-100858,2025-09-15,2025-09-17,Standard Class,CO-58117,Customer 58117,Consumer,Portland,Oregon,97201,West,FUR-TA-10000858,Furniture,Tables,Balt Training Table,851.52,4,0.0,103.45,2025,9,September,Q3,0.1215
CA-2025-100859,2025-02-12,2025-02-15,Standard Class,CO-14668,Customer 14668,Consumer,Portland,Oregon,97201,West,OFF-BI-10000859,Office Supplies,Binders,Avery Durable View Binder,48.75,1,0.0,4.9,2025,2,February,Q1,0.1005
CA-2025-100860,2025-11-05,2025-11-09,Standard Class,CO-70035,Customer 70035,Consumer,Columbus,Ohio,43215,East,FUR-TA-10000860,Furniture,Tables,Bienna Executive Dining Table,170.54,3,0.2,63.95,2025,11,November,Q4,0.375
CA-2025-100861,2025-07-04,2025-07-07,Same Day,CO-93458,Customer 93458,Consumer,Minneapolis,Minnesota,55401,Central,OFF-AR-10000861,Office Supplies,Art,Fiskars Scissors,261.45,3,0.0,108.49,2025,7,July,Q3,0.415
CA-2025-100862,2025-08-04,2025-08-08,Standard Class,HO-90685,Customer 90685,Home Office,New York City,New York,10011,East,OFF-PA-10000862,Office Supplies,Paper,Xerox 228 Premium Copy Paper,146.82,2,0.2,53.05,2025,8,August,Q3,0.3613
CA-2025-100863,2025-07-09,2025-07-12,Standard Class,CO-33758,Customer 33758,Consumer,Detroit,Michigan,48201,Central,FUR-BO-10000863,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,1440.39,3,0.0,338.46,2025,7,July,Q3,0.235
CA-2025-100864,2025-07-26,2025-08-02,Standard Class,CO-12368,Customer 12368,Consumer,Chicago,Illinois,60611,Central,FUR-TA-10000864,Furniture,Tables,Balt Training Table,1766.48,4,0.0,536.85,2025,7,July,Q3,0.3039
CA-2025-100865,2025-09-11,2025-09-14,Standard Class,CO-54951,Customer 54951,Corporate,Detroit,Michigan,48201,Central,OFF-PA-10000865,Office Supplies,Paper,Xerox 228 Premium Copy Paper,169.53,3,0.0,55.79,2025,9,September,Q3,0.3291
CA-2025-100866,2025-03-22,2025-03-25,Standard Class,CO-84883,Customer 84883,Corporate,Phoenix,Arizona,85001,West,OFF-LA-10000866,Office Supplies,Labels,Avery Mailing Labels,238.41,9,0.0,39.75,2025,3,March,Q1,0.1667
CA-2025-100867,2025-04-11,2025-04-14,Standard Class,CO-86668,Customer 86668,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-PA-10000867,Office Supplies,Paper,Xerox 228 Premium Copy Paper,72.53,1,0.2,32.34,2025,4,April,Q2,0.4459
CA-2025-100868,2025-12-13,2025-12-19,Standard Class,CO-26186,Customer 26186,Corporate,Phoenix,Arizona,85001,West,FUR-CH-10000868,Furniture,Chairs,Novimex Swivel Chair,118.59,1,0.2,40.77,2025,12,December,Q4,0.3438
CA-2025-100869,2025-12-13,2025-12-16,Standard Class,CO-88544,Customer 88544,Consumer,Detroit,Michigan,48201,Central,OFF-AP-10000869,Office Supplies,Appliances,Hoover WindTunnel Vacuum,217.03,3,0.1,66.08,2025,12,December,Q4,0.3045
CA-2025-100870,2025-06-17,2025-06-20,Standard Class,HO-74858,Customer 74858,Home Office,Charlotte,North Carolina,28202,South,TEC-MA-10000870,Technology,Machines,Star Micronics Receipt Printer,1393.47,1,0.0,366.57,2025,6,June,Q2,0.2631
CA-2025-100871,2025-05-11,2025-05-15,Second Class,CO-22887,Customer 22887,Corporate,Nashville,Tennessee,37203,South,TEC-MA-10000871,Technology,Machines,Star Micronics Receipt Printer,2972.94,3,0.0,885.84,2025,5,May,Q2,0.298
CA-2025-100872,2025-10-03,2025-10-06,Second Class,HO-52601,Customer 52601,Home Office,Boston,Massachusetts,02108,East,OFF-PA-10000872,Office Supplies,Paper,Southworth Fine Parchment Paper,20.37,2,0.2,8.22,2025,10,October,Q4,0.4035
CA-2025-100873,2025-07-21,2025-07-24,Standard Class,CO-31152,Customer 31152,Consumer,Charlotte,North Carolina,28202,South,OFF-AR-10000873,Office Supplies,Art,Crayola Markers 8ct,173.16,3,0.0,17.85,2025,7,July,Q3,0.1031
CA-2025-100874,2025-01-03,2025-01-08,Standard Class,CO-42118,Customer 42118,Consumer,Atlanta,Georgia,30303,South,OFF-PA-10000874,Office Supplies,Paper,Southworth Fine Parchment Paper,248.58,4,0.2,99.14,2025,1,January,Q1,0.3988
CA-2025-100875,2025-03-06,2025-03-08,Second Class,CO-14236,Customer 14236,Consumer,Nashville,Tennessee,37203,South,TEC-PH-10000875,Technology,Phones,Motorola Edge 50,7203.0,5,0.0,2422.5,2025,3,March,Q1,0.3363
CA-2025-100876,2025-10-20,2025-10-24,Standard Class,CO-73020,Customer 73020,Consumer,Portland,Oregon,97201,West,TEC-PH-10000876,Technology,Phones,Google Pixel 8 Pro,3559.68,6,0.1,804.55,2025,10,October,Q4,0.226
CA-2025-100877,2025-10-26,2025-10-28,Standard Class,CO-85997,Customer 85997,Consumer,Seattle,Washington,98103,West,OFF-AP-10000877,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,18.75,1,0.0,2.92,2025,10,October,Q4,0.1557
CA-2025-100878,2025-01-11,2025-01-15,Standard Class,HO-74431,Customer 74431,Home Office,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000878,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,82.04,2,0.0,13.14,2025,1,January,Q1,0.1602
CA-2025-100879,2025-04-02,2025-04-06,Standard Class,CO-38969,Customer 38969,Consumer,Detroit,Michigan,48201,Central,OFF-LA-10000879,Office Supplies,Labels,Brother Label Tape,62.04,3,0.0,14.02,2025,4,April,Q2,0.226
CA-2025-100880,2025-04-10,2025-04-12,First Class,CO-89619,Customer 89619,Consumer,Minneapolis,Minnesota,55401,Central,FUR-BO-10000880,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,1554.03,3,0.0,85.2,2025,4,April,Q2,0.0548
CA-2025-100881,2025-10-12,2025-10-16,Second Class,HO-63194,Customer 63194,Home Office,Atlanta,Georgia,30303,South,TEC-AC-10000881,Technology,Accessories,SanDisk 128GB Flash Drive,1165.74,2,0.3,-181.26,2025,10,October,Q4,-0.1555
CA-2025-100882,2025-01-28,2025-01-31,Standard Class,HO-11865,Customer 11865,Home Office,Portland,Oregon,97201,West,FUR-BO-10000882,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,318.12,3,0.2,31.12,2025,1,January,Q1,0.0978
CA-2025-100883,2025-02-07,2025-02-10,Standard Class,HO-11599,Customer 11599,Home Office,Boston,Massachusetts,02108,East,OFF-ST-10000883,Office Supplies,Storage,Sterilite Plastic Tubs,531.44,7,0.0,84.28,2025,2,February,Q1,0.1586
CA-2025-100884,2025-11-18,2025-11-23,Standard Class,CO-17336,Customer 17336,Consumer,Atlanta,Georgia,30303,South,FUR-BO-10000884,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,2824.9,5,0.0,951.86,2025,11,November,Q4,0.337
CA-2025-100885,2025-03-06,2025-03-07,Second Class,CO-21974,Customer 21974,Corporate,New York City,New York,10011,East,TEC-AC-10000885,Technology,Accessories,SanDisk 128GB Flash Drive,185.21,1,0.0,52.32,2025,3,March,Q1,0.2825
CA-2025-100886,2025-10-15,2025-10-16,First Class,CO-93087,Customer 93087,Consumer,Seattle,Washington,98103,West,OFF-PA-10000886,Office Supplies,Paper,Xerox 228 Premium Copy Paper,58.17,1,0.0,16.83,2025,10,October,Q4,0.2893
CA-2025-100887,2025-04-10,2025-04-13,Standard Class,HO-24617,Customer 24617,Home Office,Atlanta,Georgia,30303,South,OFF-AP-10000887,Office Supplies,Appliances,Avanti Compact Refrigerator,911.5,10,0.0,194.03,2025,4,April,Q2,0.2129
CA-2025-100888,2025-02-09,2025-02-12,Standard Class,CO-77397,Customer 77397,Corporate,Detroit,Michigan,48201,Central,FUR-BO-10000888,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,604.23,3,0.0,136.57,2025,2,February,Q1,0.226
CA-2025-100889,2025-05-25,2025-05-31,Standard Class,CO-76787,Customer 76787,Consumer,Nashville,Tennessee,37203,South,FUR-CH-10000889,Furniture,Chairs,Global Stack Chair,294.1,1,0.3,-72.72,2025,5,May,Q2,-0.2473
CA-2025-100890,2025-10-22,2025-10-25,Standard Class,CO-40382,Customer 40382,Corporate,Philadelphia,Pennsylvania,19104,East,OFF-LA-10000890,Office Supplies,Labels,Brother Label Tape,121.13,3,0.3,-34.75,2025,10,October,Q4,-0.2869
CA-2025-100891,2025-11-22,2025-11-24,Standard Class,CO-32515,Customer 32515,Corporate,Boston,Massachusetts,02108,East,OFF-BI-10000891,Office Supplies,Binders,GBC ComboBind Spines,253.15,4,0.2,39.94,2025,11,November,Q4,0.1578
CA-2025-100892,2025-11-09,2025-11-12,First Class,CO-29003,Customer 29003,Consumer,Detroit,Michigan,48201,Central,OFF-AP-10000892,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,110.14,2,0.0,23.88,2025,11,November,Q4,0.2168
CA-2025-100893,2025-07-25,2025-07-31,Standard Class,CO-94645,Customer 94645,Consumer,Columbus,Ohio,43215,East,OFF-ST-10000893,Office Supplies,Storage,Fellowes Bankers Box,79.86,3,0.0,15.92,2025,7,July,Q3,0.1993
CA-2025-100894,2025-10-11,2025-10-14,Standard Class,CO-36142,Customer 36142,Corporate,Columbus,Ohio,43215,East,TEC-PH-10000894,Technology,Phones,iPhone 15 Pro Max,880.78,2,0.0,298.15,2025,10,October,Q4,0.3385
CA-2025-100895,2025-04-16,2025-04-23,First Class,CO-61126,Customer 61126,Corporate,Atlanta,Georgia,30303,South,FUR-FU-10000895,Furniture,Furnishings,Eldon Desktop Organizer,317.37,3,0.0,62.77,2025,4,April,Q2,0.1978
CA-2025-100896,2025-05-10,2025-05-12,Standard Class,CO-52538,Customer 52538,Corporate,Atlanta,Georgia,30303,South,TEC-CO-10000896,Technology,Copiers,Brother Multifunction Copier,379.99,1,0.0,106.05,2025,5,May,Q2,0.2791
CA-2025-100897,2025-12-25,2025-12-29,Standard Class,HO-12864,Customer 12864,Home Office,New York City,New York,10011,East,TEC-CO-10000897,Technology,Copiers,Hewlett Packard LaserJet Copier,1914.0,2,0.3,-564.17,2025,12,December,Q4,-0.2948
CA-2025-100898,2025-01-15,2025-01-17,Standard Class,CO-43951,Customer 43951,Consumer,Houston,Texas,77002,Central,FUR-FU-10000898,Furniture,Furnishings,Floor Mat,535.94,2,0.0,140.07,2025,1,January,Q1,0.2614
CA-2025-100899,2025-02-17,2025-02-20,Standard Class,HO-76088,Customer 76088,Home Office,Minneapolis,Minnesota,55401,Central,FUR-TA-10000899,Furniture,Tables,Balt Training Table,86.91,1,0.0,23.75,2025,2,February,Q1,0.2733
CA-2025-100900,2025-04-04,2025-04-07,Second Class,HO-21498,Customer 21498,Home Office,Atlanta,Georgia,30303,South,OFF-AP-10000900,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,137.9,2,0.3,-7.13,2025,4,April,Q2,-0.0517
CA-2025-100901,2025-01-05,2025-01-09,Standard Class,CO-54539,Customer 54539,Corporate,Nashville,Tennessee,37203,South,TEC-MA-10000901,Technology,Machines,3M Laminating Machine,1534.02,3,0.0,81.94,2025,1,January,Q1,0.0534
CA-2025-100902,2025-04-11,2025-04-14,Standard Class,CO-98413,Customer 98413,Consumer,Minneapolis,Minnesota,55401,Central,OFF-AR-10000902,Office Supplies,Art,Fiskars Scissors,322.2,3,0.0,40.45,2025,4,April,Q2,0.1255
